0 -0.019126 1.760511
1 0.037621 1.698772
2 0.093250 1.636024
3 0.146789 1.571493
4 0.197622 1.504829
5 0.245472 1.435991
6 0.290389 1.365190
7 0.332617 1.292742
8 0.372360 1.218897
9 0.409601 1.143759
10 0.444116 1.067334
11 0.475694 0.989653
12 0.504473 0.910897
13 0.531203 0.831427
14 0.557267 0.751732
15 0.584355 0.672367
16 0.613678 0.593786
17 0.644955 0.515963
18 0.676452 0.438239
19 0.706741 0.360049
20 0.736164 0.281544
21 0.766357 0.203340
22 0.798561 0.125906
23 0.843571 0.055125
