0 -0.495636 1.504349
1 -0.440098 1.442264
2 -0.387873 1.377605
3 -0.336229 1.312377
4 -0.285442 1.246255
5 -0.237333 1.178101
6 -0.193408 1.107236
7 -0.154917 1.033331
8 -0.122049 0.956787
9 -0.093509 0.878539
10 -0.066757 0.799674
11 -0.038416 0.721365
12 -0.004627 0.645230
13 0.037692 0.573468
14 0.088378 0.507348
15 0.143498 0.444886
16 0.198483 0.382313
17 0.251367 0.317952
18 0.303632 0.253087
19 0.358551 0.190467
20 0.419076 0.133254
21 0.486082 0.083779
22 0.557495 0.040883
23 0.639611 0.027048
