0 -0.547895 1.452064
1 -0.600517 1.377261
2 -0.644712 1.297194
3 -0.668066 1.208756
4 -0.657693 1.117784
5 -0.622341 1.033327
6 -0.579172 0.952613
7 -0.532796 0.873704
8 -0.483535 0.796639
9 -0.429582 0.722827
10 -0.368423 0.654861
11 -0.298769 0.595608
12 -0.221877 0.546086
13 -0.140743 0.503861
14 -0.058512 0.463814
15 0.021900 0.420237
16 0.097802 0.369212
17 0.168124 0.310735
18 0.235066 0.248418
19 0.302875 0.187055
20 0.375151 0.131029
21 0.452997 0.083036
22 0.534626 0.041779
23 0.625012 0.027942
