0 -0.526420 1.473552
1 -0.529072 1.389552
2 -0.509101 1.307938
3 -0.466890 1.235234
4 -0.421560 1.164460
5 -0.376847 1.093174
6 -0.334782 1.020322
7 -0.296148 0.945657
8 -0.260334 0.869640
9 -0.225204 0.793321
10 -0.187442 0.718268
11 -0.143324 0.646748
12 -0.090369 0.581482
13 -0.029369 0.523658
14 0.035902 0.470703
15 0.101050 0.417609
16 0.162912 0.360722
17 0.221041 0.300024
18 0.277969 0.238202
19 0.337387 0.178779
20 0.402121 0.125203
21 0.472716 0.079613
22 0.547114 0.040514
23 0.630142 0.027623
