0 -0.538147 1.461818
1 -0.570655 1.381548
2 -0.585202 1.296182
3 -0.566358 1.211555
4 -0.526468 1.134625
5 -0.483217 1.059530
6 -0.440033 0.984353
7 -0.398110 0.908528
8 -0.356799 0.832427
9 -0.313833 0.757269
10 -0.265910 0.685163
11 -0.210065 0.618981
12 -0.145656 0.561084
13 -0.075083 0.510874
14 -0.002174 0.464124
15 0.069380 0.415334
16 0.136783 0.360957
17 0.199577 0.301316
18 0.260377 0.239645
19 0.323133 0.179977
20 0.390903 0.126077
21 0.464363 0.080223
22 0.541546 0.040933
23 0.627129 0.027810
