0 -0.558224 1.441726
1 -0.636445 1.363097
2 -0.714219 1.284095
3 -0.790544 1.203727
4 -0.862342 1.119283
5 -0.920296 1.024742
6 -0.939476 0.915241
7 -0.894579 0.812568
8 -0.829637 0.722168
9 -0.749940 0.644619
10 -0.657585 0.583352
11 -0.555450 0.540407
12 -0.447983 0.513120
13 -0.338446 0.495634
14 -0.228374 0.481812
15 -0.118665 0.465389
16 -0.011204 0.437915
17 0.087992 0.388300
18 0.170387 0.313976
19 0.243302 0.230362
20 0.321336 0.151690
21 0.412336 0.088534
22 0.513678 0.043467
23 0.623499 0.028038
