0 0.118533 1.741076
1 0.165081 1.677809
2 0.210324 1.613614
3 0.253621 1.548097
4 0.294845 1.481253
5 0.334234 1.413301
6 0.372172 1.344521
7 0.408980 1.275127
8 0.444782 1.205209
9 0.479489 1.134743
10 0.512867 1.063641
11 0.544692 0.991831
12 0.574938 0.919344
13 0.603961 0.846360
14 0.632532 0.773197
15 0.661665 0.700252
16 0.692146 0.627857
17 0.723900 0.556013
18 0.755764 0.484224
19 0.786305 0.411860
20 0.815095 0.338779
21 0.842994 0.265360
22 0.871188 0.192058
23 0.903896 0.120638
