0 -0.415393 1.584578
1 -0.335548 1.552854
2 -0.265948 1.502606
3 -0.205261 1.441859
4 -0.146463 1.379121
5 -0.090631 1.313670
6 -0.038738 1.245115
7 0.007749 1.172835
8 0.047569 1.096696
9 0.080313 1.017263
10 0.106817 0.935542
11 0.129028 0.852560
12 0.149633 0.769171
13 0.171906 0.686206
14 0.199420 0.604806
15 0.234455 0.526338
16 0.275728 0.450976
17 0.319572 0.377089
18 0.364153 0.303643
19 0.410936 0.231590
20 0.462924 0.163211
21 0.522205 0.101041
22 0.587399 0.045069
23 0.670949 0.025283
