0 -0.548314 1.451644
1 -0.601667 1.377001
2 -0.646939 1.297201
3 -0.672125 1.208965
4 -0.663983 1.117479
5 -0.629598 1.032299
6 -0.586585 0.951172
7 -0.540027 0.872028
8 -0.490359 0.794875
9 -0.435826 0.721125
10 -0.373979 0.653388
11 -0.303630 0.594504
12 -0.226121 0.545405
13 -0.144453 0.503577
14 -0.061731 0.463873
15 0.019166 0.420578
16 0.095552 0.369751
17 0.166316 0.311348
18 0.233623 0.248994
19 0.301728 0.187522
20 0.374265 0.131356
21 0.452367 0.083218
22 0.534256 0.041827
23 0.624931 0.027948
