0 -0.394988 1.604920
1 -0.314856 1.572569
2 -0.244209 1.522945
3 -0.182119 1.462909
4 -0.122239 1.400508
5 -0.065291 1.335367
6 -0.012191 1.267115
7 0.035677 1.195144
8 0.077037 1.119263
9 0.111297 1.039928
10 0.138979 0.958069
11 0.161719 0.874710
12 0.181962 0.790718
13 0.202756 0.706858
14 0.227583 0.624083
15 0.259229 0.543652
16 0.297467 0.466145
17 0.339102 0.390420
18 0.381869 0.315329
19 0.426721 0.241473
20 0.476503 0.170861
21 0.533499 0.105925
22 0.596603 0.046872
23 0.680090 0.024815
