0 -0.545516 1.454444
1 -0.593780 1.378548
2 -0.631482 1.296894
3 -0.644059 1.207810
4 -0.622327 1.120396
5 -0.583077 1.039404
6 -0.539431 0.960667
7 -0.494164 0.882873
8 -0.447135 0.806207
9 -0.396313 0.732037
10 -0.338872 0.662859
11 -0.273000 0.601633
12 -0.199481 0.549817
13 -0.121242 0.505436
14 -0.041645 0.463541
15 0.036186 0.418460
16 0.109543 0.366417
17 0.177563 0.307569
18 0.242619 0.245462
19 0.308891 0.184663
20 0.379805 0.129357
21 0.456324 0.082097
22 0.536600 0.041523
23 0.625487 0.027913
