0 -0.138429 1.768656
1 -0.074639 1.709202
2 -0.011952 1.648646
3 0.048690 1.585962
4 0.106697 1.520819
5 0.161547 1.453027
6 0.212841 1.382522
7 0.260389 1.309433
8 0.304134 1.234003
9 0.343983 1.156441
10 0.379742 1.076912
11 0.411308 0.995630
12 0.439035 0.912966
13 0.464008 0.829433
14 0.488032 0.745621
15 0.513291 0.662159
16 0.541459 0.579617
17 0.572455 0.498094
18 0.604488 0.416984
19 0.636256 0.335783
20 0.668496 0.254789
21 0.703211 0.174826
22 0.741472 0.096448
23 0.800296 0.032105
