0 -0.544978 1.454983
1 -0.592206 1.378802
2 -0.628353 1.296786
3 -0.638443 1.207695
4 -0.614513 1.121174
5 -0.574674 1.040824
6 -0.530992 0.962458
7 -0.485985 0.884874
8 -0.439438 0.808278
9 -0.389283 0.734029
10 -0.332639 0.664596
11 -0.267584 0.602951
12 -0.194797 0.550640
13 -0.117182 0.505792
14 -0.038147 0.463501
15 0.039142 0.418104
16 0.111969 0.365852
17 0.179516 0.306931
18 0.244186 0.244869
19 0.310142 0.184184
20 0.380775 0.129022
21 0.457021 0.081909
22 0.537018 0.041470
23 0.625599 0.027906
