0 -0.453211 1.546781
1 -0.376847 1.509957
2 -0.311860 1.455646
3 -0.254715 1.393119
4 -0.198760 1.329334
5 -0.145828 1.262955
6 -0.097039 1.193535
7 -0.053936 1.120500
8 -0.017539 1.043924
9 0.012341 0.964587
10 0.037273 0.883566
11 0.059802 0.801856
12 0.083136 0.720371
13 0.110986 0.640300
14 0.146531 0.563316
15 0.189926 0.490470
16 0.237565 0.420339
17 0.285683 0.350540
18 0.333786 0.280728
19 0.384302 0.212652
20 0.440363 0.149077
21 0.503556 0.092576
22 0.572071 0.042635
23 0.655189 0.026144
