0 -0.438487 1.561503
1 -0.360104 1.527962
2 -0.292780 1.475770
3 -0.234109 1.413995
4 -0.176892 1.350694
5 -0.122684 1.284735
6 -0.072538 1.215699
7 -0.027985 1.142978
8 0.009818 1.066551
9 0.040784 0.987116
10 0.066175 0.905733
11 0.088298 0.823413
12 0.110142 0.741021
13 0.135257 0.659554
14 0.167122 0.580461
15 0.206948 0.505058
16 0.252031 0.432690
17 0.298479 0.361196
18 0.345194 0.289875
19 0.394240 0.220145
20 0.448726 0.154592
21 0.510456 0.095800
22 0.577771 0.043466
23 0.661134 0.025812
