0 -0.333727 1.664731
1 -0.255959 1.624461
2 -0.185028 1.573294
3 -0.120448 1.514211
4 -0.058600 1.452105
5 0.000339 1.387202
6 0.055598 1.319199
7 0.106082 1.247621
8 0.150709 1.172264
9 0.188738 1.093374
10 0.220093 1.011604
11 0.245601 0.927830
12 0.266992 0.842919
13 0.286721 0.757612
14 0.307804 0.672620
15 0.333345 0.588839
16 0.364905 0.507131
17 0.400990 0.427328
18 0.439016 0.348438
19 0.478706 0.270379
20 0.522235 0.194411
21 0.572147 0.122471
22 0.628191 0.055157
23 0.709785 0.023581
