0 -0.558248 1.441701
1 -0.602532 1.392732
2 -0.645301 1.342438
3 -0.684309 1.289177
4 -0.715543 1.231012
5 -0.732431 1.167174
6 -0.728869 1.101198
7 -0.708886 1.038238
8 -0.682226 0.977819
9 -0.652783 0.918646
10 -0.622303 0.859997
11 -0.632549 0.794581
