0 -0.299040 1.695958
1 -0.223897 1.650094
2 -0.153816 1.597024
3 -0.088743 1.537797
4 -0.026482 1.475455
5 0.032835 1.410290
6 0.088502 1.342039
7 0.139595 1.270335
8 0.185220 1.195043
9 0.224717 1.116366
10 0.257871 1.034814
11 0.285166 0.951122
12 0.307948 0.866096
13 0.328352 0.780476
14 0.349130 0.694941
15 0.373263 0.610272
16 0.402672 0.527279
17 0.436569 0.446023
18 0.472549 0.365677
19 0.509892 0.285962
20 0.550378 0.207815
21 0.596525 0.132868
22 0.648493 0.061789
23 0.727539 0.023241
