0 -0.525056 1.474917
1 -0.524170 1.391041
2 -0.501146 1.310409
3 -0.457849 1.238557
4 -0.412212 1.168165
5 -0.367385 1.097139
6 -0.325371 1.024445
7 -0.286956 0.949849
8 -0.251553 0.873817
9 -0.217057 0.797385
10 -0.180177 0.722074
11 -0.137157 0.650077
12 -0.085356 0.584097
13 -0.025343 0.525478
14 0.039176 0.471863
15 0.103752 0.418325
16 0.165156 0.361182
17 0.222911 0.300349
18 0.279520 0.238453
19 0.338651 0.178972
20 0.403122 0.125332
21 0.473477 0.079669
22 0.547654 0.040495
23 0.630518 0.027600
