0 -0.237731 1.739499
1 -0.167547 1.685832
2 -0.099885 1.629191
3 -0.035387 1.568843
4 0.026374 1.505569
5 0.085094 1.439475
6 0.140161 1.370357
7 0.190941 1.298052
8 0.236900 1.222596
9 0.277631 1.144194
10 0.312877 1.063178
11 0.342754 0.980035
12 0.368065 0.895395
13 0.390432 0.809935
14 0.412176 0.724315
15 0.435967 0.639226
16 0.463810 0.555362
17 0.495551 0.472895
18 0.529154 0.391181
19 0.563506 0.309788
20 0.599836 0.229278
21 0.640477 0.150854
22 0.686100 0.075172
23 0.758168 0.024193
