0 -0.408912 1.591046
1 -0.328895 1.559304
2 -0.258883 1.509349
3 -0.197713 1.448850
4 -0.138543 1.386234
5 -0.082327 1.320895
6 -0.030020 1.252448
7 0.016937 1.180275
8 0.057272 1.104220
9 0.090507 1.024811
10 0.117373 0.943033
11 0.139717 0.859913
12 0.160147 0.776310
13 0.181862 0.693027
14 0.208419 0.611136
15 0.242293 0.531980
16 0.282564 0.455887
17 0.325693 0.381389
18 0.369689 0.307398
19 0.415851 0.234748
20 0.467136 0.165634
21 0.525702 0.102563
22 0.590252 0.045598
23 0.673807 0.025134
