0 -0.168895 1.764626
1 -0.103311 1.706314
2 -0.039020 1.646674
3 0.023075 1.584648
4 0.082537 1.520046
5 0.138864 1.452726
6 0.191576 1.382565
7 0.240347 1.309614
8 0.284997 1.234067
9 0.325363 1.156145
10 0.361237 1.076056
11 0.392559 0.994082
12 0.419780 0.910662
13 0.444108 0.826358
14 0.467486 0.741784
15 0.492234 0.657589
16 0.520149 0.574373
17 0.551187 0.492270
18 0.583523 0.410681
19 0.615890 0.329117
20 0.649143 0.247930
21 0.685381 0.168032
22 0.725589 0.090006
23 0.788383 0.028754
