0 0.027028 1.753004
1 0.080717 1.690727
2 0.133180 1.627417
3 0.183500 1.562408
4 0.231185 1.495452
5 0.276139 1.426623
6 0.318582 1.356203
7 0.358849 1.284507
8 0.397149 1.211740
9 0.433441 1.137951
10 0.467478 1.063099
11 0.499026 0.987168
12 0.528165 0.910285
13 0.555532 0.832756
14 0.582339 0.755029
15 0.610080 0.677620
16 0.639815 0.600944
17 0.671258 0.524953
18 0.702756 0.448994
19 0.732823 0.372466
20 0.761604 0.295456
21 0.790556 0.218521
22 0.820946 0.142118
23 0.861276 0.070433
