0 -0.549101 1.450856
1 -0.603798 1.376481
2 -0.651037 1.297163
3 -0.679587 1.209360
4 -0.675767 1.117032
5 -0.643477 1.030413
6 -0.600838 0.948445
7 -0.553959 0.868825
8 -0.503516 0.791488
9 -0.447870 0.717856
10 -0.384706 0.650560
11 -0.313031 0.592387
12 -0.234344 0.544099
13 -0.151653 0.503029
14 -0.067987 0.463983
15 0.013846 0.421237
16 0.091170 0.370795
17 0.162797 0.312543
18 0.230815 0.250117
19 0.299500 0.188434
20 0.372548 0.131994
21 0.451146 0.083574
22 0.533542 0.041919
23 0.624783 0.027957
