0 -0.558171 1.441778
1 -0.632442 1.365905
2 -0.705572 1.288948
3 -0.775260 1.208869
4 -0.835886 1.121722
5 -0.874437 1.022760
6 -0.870329 0.916427
7 -0.825865 0.819623
8 -0.763901 0.733176
9 -0.689094 0.657757
10 -0.602511 0.596389
11 -0.506599 0.550942
12 -0.405254 0.519322
13 -0.301597 0.496321
14 -0.197440 0.475690
15 -0.094271 0.450586
16 0.005204 0.413470
17 0.096228 0.358803
18 0.176625 0.289434
19 0.252752 0.215421
20 0.333285 0.146276
21 0.422552 0.088858
22 0.518457 0.043295
23 0.623501 0.028038
