0 -0.558224 1.441726
1 -0.639469 1.360266
2 -0.720403 1.278662
3 -0.800593 1.196406
4 -0.878686 1.112135
5 -0.949638 1.021662
6 -0.992139 0.914558
7 -0.938452 0.809430
8 -0.884663 0.707647
9 -0.796602 0.632109
10 -0.698443 0.572188
11 -0.590902 0.531893
12 -0.478432 0.508018
13 -0.364213 0.494038
14 -0.249545 0.484034
15 -0.134953 0.473218
16 -0.021296 0.455212
17 0.086876 0.416043
18 0.172189 0.338656
19 0.238790 0.244701
20 0.311602 0.155867
21 0.402772 0.086290
22 0.509410 0.043295
23 0.623499 0.028038
