0 -0.541228 1.458736
1 -0.580723 1.380343
2 -0.605333 1.296088
3 -0.598534 1.208506
4 -0.563420 1.127934
5 -0.521119 1.050973
6 -0.477579 0.974644
7 -0.434345 0.898193
8 -0.390879 0.821941
9 -0.344957 0.747168
10 -0.293406 0.676149
11 -0.233665 0.611846
12 -0.165673 0.556322
13 -0.092109 0.508414
14 -0.016647 0.463558
15 0.057248 0.416172
16 0.126824 0.362652
17 0.191502 0.303302
18 0.253836 0.241498
19 0.317870 0.181468
20 0.386789 0.127122
21 0.461363 0.080829
22 0.539665 0.041143
23 0.626415 0.027854
