0 -0.558224 1.441726
1 -0.636514 1.363050
2 -0.714323 1.284064
3 -0.790713 1.203784
4 -0.862725 1.119536
5 -0.921233 1.025310
6 -0.941077 0.915788
7 -0.895368 0.812842
8 -0.830239 0.722093
9 -0.750343 0.644251
10 -0.658007 0.582973
11 -0.555877 0.540102
12 -0.448321 0.512918
13 -0.338651 0.495553
14 -0.228435 0.481876
15 -0.118578 0.465662
16 -0.010948 0.438474
17 0.088386 0.388967
18 0.170600 0.314277
19 0.243209 0.230248
20 0.320973 0.151360
21 0.411891 0.088185
22 0.513542 0.043511
23 0.623499 0.028038
