0 -0.558224 1.441726
1 -0.639475 1.360260
2 -0.720416 1.278649
3 -0.800613 1.196387
4 -0.878714 1.112110
5 -0.949688 1.021642
6 -0.992307 0.914577
7 -0.939029 0.809258
8 -0.884711 0.707743
9 -0.796729 0.632119
10 -0.698566 0.572185
11 -0.591016 0.531890
12 -0.478536 0.508018
13 -0.364307 0.494041
14 -0.249630 0.484039
15 -0.135029 0.473226
16 -0.021361 0.455226
17 0.086826 0.416070
18 0.172160 0.338693
19 0.238768 0.244731
20 0.311582 0.155887
21 0.402756 0.086299
22 0.509401 0.043297
23 0.623499 0.028038
