0 -0.509737 1.490244
1 -0.474290 1.415062
2 -0.430381 1.344660
3 -0.381333 1.277676
4 -0.332800 1.210122
5 -0.286447 1.140984
6 -0.243962 1.069457
7 -0.206351 0.995307
8 -0.173408 0.918998
9 -0.143427 0.841494
10 -0.113502 0.763975
11 -0.079944 0.687949
12 -0.039041 0.615590
13 0.010952 0.549173
14 0.067909 0.488623
15 0.127179 0.430346
16 0.184751 0.370397
17 0.239487 0.307844
18 0.293439 0.244616
19 0.350070 0.183787
20 0.412224 0.128621
21 0.480567 0.081325
22 0.553004 0.040552
23 0.635039 0.027323
