0 -0.217836 1.749349
1 -0.149094 1.693952
2 -0.082362 1.636302
3 -0.018403 1.575465
4 0.042862 1.511811
5 0.101054 1.445356
6 0.155596 1.375915
7 0.205939 1.303391
8 0.251665 1.227872
9 0.292445 1.149572
10 0.328036 1.068780
11 0.358486 0.985917
12 0.384472 0.901551
13 0.407473 0.816330
14 0.429693 0.730901
15 0.453693 0.645941
16 0.481437 0.562114
17 0.512845 0.479590
18 0.545967 0.397751
19 0.579628 0.316142
20 0.614926 0.235247
21 0.654125 0.156169
22 0.698010 0.079542
23 0.767424 0.025097
