0 -0.362719 1.636817
1 -0.283350 1.600986
2 -0.212173 1.550989
3 -0.148489 1.491664
4 -0.087361 1.429542
5 -0.029139 1.364649
6 0.025343 1.296646
7 0.074850 1.224985
8 0.118177 1.149441
9 0.154591 1.070337
10 0.184238 0.988458
11 0.208299 0.904773
12 0.228845 0.820165
13 0.248598 0.735371
14 0.270806 0.651173
15 0.298559 0.568616
16 0.332807 0.488535
17 0.371276 0.410406
18 0.411388 0.333113
19 0.453380 0.256832
20 0.499765 0.183156
21 0.553022 0.114276
22 0.612503 0.050657
23 0.695359 0.024110
