0 -0.492903 1.507083
1 -0.434629 1.447452
2 -0.381207 1.383672
3 -0.329135 1.318687
4 -0.277940 1.252781
5 -0.229481 1.184781
6 -0.185233 1.114027
7 -0.146483 1.040171
8 -0.113496 0.963593
9 -0.085056 0.885227
10 -0.058690 0.806149
11 -0.031084 0.727497
12 0.001600 0.650800
13 0.042608 0.578193
14 0.092134 0.511104
15 0.146469 0.447856
16 0.200982 0.384770
17 0.253546 0.320049
18 0.305519 0.254852
19 0.360135 0.191865
20 0.420366 0.134231
21 0.487132 0.084304
22 0.558367 0.040966
23 0.640537 0.026993
