0 -0.540505 1.459459
1 -0.578412 1.380619
2 -0.600690 1.296030
3 -0.590866 1.209031
4 -0.554343 1.129432
5 -0.511767 1.052964
6 -0.468301 0.976939
7 -0.425390 0.900655
8 -0.382459 0.824446
9 -0.337270 0.749579
10 -0.286613 0.678290
11 -0.227821 0.613524
12 -0.160696 0.557424
13 -0.087858 0.508961
14 -0.013022 0.463646
15 0.060290 0.415915
16 0.129321 0.362181
17 0.193522 0.302759
18 0.255469 0.240994
19 0.319183 0.181062
20 0.387814 0.126838
21 0.462108 0.080665
22 0.540128 0.041089
23 0.626579 0.027844
