0 -0.544416 1.455545
1 -0.590544 1.379055
2 -0.625040 1.296668
3 -0.632535 1.207627
4 -0.606476 1.122047
5 -0.566106 1.042317
6 -0.522405 0.964315
7 -0.477670 0.886935
8 -0.431616 0.810405
9 -0.382141 0.736074
10 -0.326310 0.666383
11 -0.262092 0.604311
12 -0.190057 0.551494
13 -0.113080 0.506167
14 -0.034616 0.463471
15 0.042122 0.417753
16 0.114415 0.365292
17 0.181485 0.306298
18 0.245767 0.244280
19 0.311405 0.183709
20 0.381757 0.128690
21 0.457726 0.081721
22 0.537443 0.041416
23 0.625717 0.027898
