0 -0.528980 1.470992
1 -0.538326 1.387105
2 -0.524728 1.303813
3 -0.485162 1.229184
4 -0.440464 1.157591
5 -0.395968 1.085747
6 -0.353758 1.012556
7 -0.314629 0.937737
8 -0.277931 0.861739
9 -0.241477 0.785642
10 -0.201913 0.711110
11 -0.155599 0.640555
12 -0.100391 0.576703
13 -0.037480 0.520416
14 0.029257 0.468725
15 0.095555 0.416483
16 0.158355 0.360089
17 0.217260 0.299634
18 0.274844 0.237923
19 0.334844 0.178570
20 0.400111 0.125068
21 0.471195 0.079567
22 0.546055 0.040564
23 0.629449 0.027666
