0 -0.549471 1.450486
1 -0.604785 1.376222
2 -0.652922 1.297120
3 -0.683013 1.209540
4 -0.681266 1.116878
5 -0.650093 1.029550
6 -0.607671 0.947156
7 -0.560652 0.867296
8 -0.509843 0.789864
9 -0.453666 0.716286
10 -0.389871 0.649203
11 -0.317565 0.591372
12 -0.238316 0.543472
13 -0.155136 0.502764
14 -0.071019 0.464033
15 0.011265 0.421552
16 0.089043 0.371298
17 0.161088 0.313121
18 0.229453 0.250662
19 0.298420 0.188877
20 0.371716 0.132304
21 0.450556 0.083746
22 0.533199 0.041963
23 0.624715 0.027961
